"URL","Image","Name","Brand","Capacity","Type","Star","Rating","Review","Price","Discount"
"www.flipkart.com/marq-flipkart-10-kg-5-star-semi-automatic-top-load-white-grey/p/itm0831efe6620f7?pid=WMNFQ37XNGKXGRRG&lid=LSTWMNFQ37XNGKXGRRGNZVZ9M&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_6_140&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=1ddfa892-a000-42d7-8204-2433f5d7f51b.WMNFQ37XNGKXGRRG.SEARCH&ppt=None&ppn=None&ssid=6g9l9q7qhs0000001639142953631","https://rukminim1.flixcart.com/image/312/312/kd4uj680/washing-machine-new/r/r/g/mqsa10c5g-marq-by-flipkart-original-imafu3t9nwffw4ba.jpeg?q=70","MarQ By Flipkart 10 kg 5 Star Semi Automatic Top Load White, Grey","MarQ","10","Semi Automatic Top Load","4.3","8,779","1,115","₹11,990","31%"
"www.flipkart.com/lg-8-5-kg-semi-automatic-top-load-grey-white/p/itmda6378bdd7e9b?pid=WMNG6YMFYAUMHEQH&lid=LSTWMNG6YMFYAUMHEQHAE3ZGP&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_6_141&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=1ddfa892-a000-42d7-8204-2433f5d7f51b.WMNG6YMFYAUMHEQH.SEARCH&ppt=None&ppn=None&ssid=6g9l9q7qhs0000001639142953631","https://rukminim1.flixcart.com/image/312/312/ksxjs7k0/washing-machine-new/h/s/x/8-5-47-8-p8535sgmz-5-0-0117-80-5-33-lg-97-5-original-imag6dyb79cvfm7g.jpeg?q=70","LG 8.5 kg Semi Automatic Top Load Grey, White","LG","8.5","Semi Automatic Top Load","NULL","NULL","NULL","₹15,290","18%"
"www.flipkart.com/midea-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4w6ktjacazpc?pid=WMNF4PB8AE59FRHT&lid=LSTWMNF4PB8AE59FRHTKRJEJF&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_6_142&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=1ddfa892-a000-42d7-8204-2433f5d7f51b.WMNF4PB8AE59FRHT.SEARCH&ppt=None&ppn=None&ssid=6g9l9q7qhs0000001639142953631","https://rukminim1.flixcart.com/image/312/312/jgzfv680/washing-machine-new/r/h/t/mwmfl060hef-midea-original-imaf4uqydvgfh4jh.jpeg?q=70","Midea 6 kg Fully Automatic Front Load with In-built Heater White","Midea","6","Fully Automatic Front Load","4.3","16,450","3,009","₹18,990","20%"
"www.flipkart.com/lg-8-5-kg-semi-automatic-top-load-purple-white/p/itm207a9b34548f1?pid=WMNG6YMFEASENEJE&lid=LSTWMNG6YMFEASENEJEO3LDCQ&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_6_143&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=1ddfa892-a000-42d7-8204-2433f5d7f51b.WMNG6YMFEASENEJE.SEARCH&ppt=None&ppn=None&ssid=6g9l9q7qhs0000001639142953631","https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/washing-machine-new/e/p/q/8-5-47-8-p8535spmz-5-0-0117-80-5-33-lg-97-5-original-imag6mvder5geewh.jpeg?q=70","LG 8.5 kg Semi Automatic Top Load Purple, White","LG","8.5","Semi Automatic Top Load","4.4","679","62","₹14,490","22%"
"www.flipkart.com/lg-8-kg-fully-automatic-top-load-in-built-heater-black/p/itm801ce98aeb581?pid=WMNFZGAHEEPGENXY&lid=LSTWMNFZGAHEEPGENXYV1L2TU&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_6_144&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=1ddfa892-a000-42d7-8204-2433f5d7f51b.WMNFZGAHEEPGENXY.SEARCH&ppt=None&ppn=None&ssid=6g9l9q7qhs0000001639142953631","https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/washing-machine-new/q/m/b/8-t80sjmb1z-lg-original-imafzgagzbcgmmdw.jpeg?q=70","LG 8 kg Fully Automatic Top Load with In-built Heater Black","LG","8","Fully Automatic Top Load","3.6","23","1","₹24,050","27%"
"www.flipkart.com/lg-7-kg-fully-automatic-top-load-black/p/itmeeda0c38cb8de?pid=WMNFWYUQ2QJGCTQY&lid=LSTWMNFWYUQ2QJGCTQYBG0RZM&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_145&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFWYUQ2QJGCTQY.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/khz693k0-0/washing-machine-new/w/o/u/t70sjmb1z-abmqeil-lg-original-imafxvn9zad27ykx.jpeg?q=70","LG 7 kg Fully Automatic Top Load Black","LG","7","Fully Automatic Top Load","4.4","7","0","₹22,642","24%"
"www.flipkart.com/midea-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4w6kqquhzvuv?pid=WMNF4PB8E4SGYJNA&lid=LSTWMNF4PB8E4SGYJNAIHFWSI&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_146&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNF4PB8E4SGYJNA.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/jgzfv680/washing-machine-new/j/n/a/mwmfl070hef-midea-original-imaf53tucmua4xyf.jpeg?q=70","Midea 7 kg Fully Automatic Front Load with In-built Heater White","Midea","7","Fully Automatic Front Load","4.3","16,450","3,009","₹20,490","18%"
"www.flipkart.com/bosch-8-kg-fully-automatic-front-load-silver/p/itmd0d55b5d1fa7a?pid=WMNFXBFKMACYRHH8&lid=LSTWMNFXBFKMACYRHH8ZKAZ5L&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_147&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFXBFKMACYRHH8.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/khf63680/washing-machine-new/f/p/f/waj2846sin-bosch-original-imafxfx68nqcqrgk.jpeg?q=70","BOSCH 8 kg Fully Automatic Front Load Silver","BOSCH","8","Fully Automatic Front Load","4.3","79","7","₹37,860","21%"
"www.flipkart.com/candes-6-5-kg-semi-automatic-top-load-red-white/p/itmdee5d39305445?pid=WMNG5FGYKDSCYSR7&lid=LSTWMNG5FGYKDSCYSR7JRKYBX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_148&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_NiRDPEErDo%2F894q3gi84zt6GjkQWqfRSjrXBQlcYk3FAF%2BQSuxcBQC24MLLZIPQyb%2By%2BFhYFk8ih5XjCBCjwaw%3D%3D&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/n/b/w/6-5-ctpl65plswm-candes-original-imag5ycacpawwvhn.jpeg?q=70","Candes 6.5 kg Semi Automatic Top Load Red, White","Candes","6.5","Semi Automatic Top Load","4.2","106","12","₹7,499","31%"
"www.flipkart.com/lg-9-kg-fully-automatic-front-load-in-built-heater-black/p/itmd88a3e35a0577?pid=WMNG7CGYCQM4WFZE&lid=LSTWMNG7CGYCQM4WFZERLUHMX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_149&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNG7CGYCQM4WFZE.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/ku5ufm80/washing-machine-new/z/o/w/9-56-5-fhv1409zwb-5-0-50-60-45-lg-85-original-imag7cg6cavxmwbh.jpeg?q=70","LG 9 kg Fully Automatic Front Load with In-built Heater Black","LG","9","Fully Automatic Front Load","5","4","0","₹43,999","22%"
"www.flipkart.com/lg-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itme6786371c208b?pid=WMNG4Y8UZCS2DBZG&lid=LSTWMNG4Y8UZCS2DBZGOJ6IZM&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_150&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNG4Y8UZCS2DBZG.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kr2e3680/washing-machine-new/g/4/5/7-fht1207znl-lg-original-imag4xjxkbgpgthk.jpeg?q=70","LG 7 kg Fully Automatic Front Load with In-built Heater Silver","LG","7","Fully Automatic Front Load","4.4","25","0","₹30,100","31%"
"www.flipkart.com/samsung-6-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmfggzguu2yfnns?pid=WMNFGGZGYVTGGH4G&lid=LSTWMNFGGZGYVTGGH4GJSTV5E&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_151&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFGGZGYVTGGH4G.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/ka5oia80/washing-machine-new/h/4/g/ww60r20glmw-tl-samsung-original-imafrs6zzh3mq8np.jpeg?q=70","SAMSUNG 6 kg Inverter Fully Automatic Front Load with In-built Heater White","SAMSUNG","6","Fully Automatic Front Load","4.4","95","9","₹24,990","17%"
"www.flipkart.com/candes-9-kg-semi-automatic-top-load-blue-white/p/itm56e1a2bd16472?pid=WMNG5FGYGJFTCYGZ&lid=LSTWMNG5FGYGJFTCYGZ4TYC9H&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_152&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_NiRDPEErDo%2F894q3gi84zt6GjkQWqfRSjrXBQlcYk3GmwJrZQt69%2FMrpmWY0GG9pm0VIQeeDIVtrMV5lr3wx%2FA%3D%3D&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/i/5/k/9-ctpl90gl2swm-candes-original-imag5yc9yz5u7seg.jpeg?q=70","Candes 9 kg Semi Automatic Top Load Blue, White","Candes","9","Semi Automatic Top Load","4","7","3","₹10,999","29%"
"www.flipkart.com/godrej-7-5-kg-fully-automatic-top-load-grey/p/itm138afc3291f4d?pid=WMNFU2TCXSGMANJH&lid=LSTWMNFU2TCXSGMANJHSBS3WT&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_153&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFU2TCXSGMANJH.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kelptow0/washing-machine-new/n/j/h/wteon-alr-c-75-5-0-rogr-godrej-original-imafv8xgu94tmat9.jpeg?q=70","Godrej 7.5 kg Fully Automatic Top Load Grey","Godrej","7.5","Fully Automatic Top Load","4.2","1,127","103","₹18,290","9%"
"www.flipkart.com/lg-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itm3fb0b7a7ebca7?pid=WMNG6MX8FZDVQ7AX&lid=LSTWMNG6MX8FZDVQ7AX3AZM8O&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_154&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNG6MX8FZDVQ7AX.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/washing-machine-new/w/h/k/6-5-45-5-fht1265anl-5-1000-60-30-lg-85-original-imag6mx7tqsnyz66.jpeg?q=70","LG 6.5 kg Fully Automatic Front Load with In-built Heater Silver","LG","6.5","Fully Automatic Front Load","3.4","5","0","₹28,490","26%"
"www.flipkart.com/lg-9-kg-5-star-rating-fully-automatic-top-load-silver/p/itmdaf9d36281181?pid=WMNFKPT2FBQGH3XA&lid=LSTWMNFKPT2FBQGH3XAQEDCPE&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_155&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFKPT2FBQGH3XA.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/k7z3afk0/washing-machine-new/3/x/a/t90sjsf1z-lg-original-imafq3cwxy3asrvy.jpeg?q=70","LG 9 kg 5 Star Rating Fully Automatic Top Load Silver","LG","9","Fully Automatic Top Load","4.5","759","67","₹24,990","28%"
"www.flipkart.com/marq-flipkart-6-2-kg-semi-automatic-top-load-white-maroon/p/itmfezhysphry9tp?pid=WMNFEZGZQZGT2KHA&lid=LSTWMNFEZGZQZGT2KHAYSD0HM&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_156&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFEZGZQZGT2KHA.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/jubjte80/washing-machine-new/k/h/a/mqsadw62a-marq-by-flipkart-original-imaffh66b5mtyg4b.jpeg?q=70","MarQ By Flipkart 6.2 kg Semi Automatic Top Load White, Maroon","MarQ","6.2","Semi Automatic Top Load","4.2","2,337","343","₹7,999","15%"
"www.flipkart.com/lg-9-kg-5-star-rating-semi-automatic-top-load-grey-white/p/itm9c73ab8e582c1?pid=WMNFJKR84SSUQZNT&lid=LSTWMNFJKR84SSUQZNTDIWSU5&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_157&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFJKR84SSUQZNT.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/k0lbdzk0/washing-machine-new/z/n/t/p9040rgaz-lg-original-imafk9rge3fyvdhw.jpeg?q=70","LG 9 kg 5 Star Rating Semi Automatic Top Load Grey, White","LG","9","Semi Automatic Top Load","4.5","1,932","178","₹16,490","5%"
"www.flipkart.com/godrej-8-kg-semi-automatic-top-load-white-pink/p/itm102142ec35ae3?pid=WMNGYGNYVBWJFRSM&lid=LSTWMNGYGNYVBWJFRSMOUWGPP&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_158&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNGYGNYVBWJFRSM.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kljrvrk0/washing-machine-new/y/c/p/8-wsedge-80-5-0-tn3-m-lvdr-godrej-original-imagynmgxhw6a8zb.jpeg?q=70","Godrej 8 kg Semi Automatic Top Load White, Pink","Godrej","8","Semi Automatic Top Load","4.6","41","1","₹13,990","18%"
"www.flipkart.com/lg-6-5-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itm2538cecb2d179?pid=WMNFTPBYY7M7WKKC&lid=LSTWMNFTPBYY7M7WKKCFAHCA6&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_159&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFTPBYY7M7WKKC.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kebpqq80/washing-machine-new/k/k/c/fht1265znw-lg-original-imafvytc8ykvbart.jpeg?q=70","LG 6.5 kg 5 Star Fully Automatic Front Load with In-built Heater White","LG","6.5","Fully Automatic Front Load","4.5","2,295","279","₹26,990","25%"
"www.flipkart.com/bosch-8-kg-5-star-inverter-touch-control-fully-automatic-front-load-in-built-heater-silver/p/itm4424f722ba82c?pid=WMNFZBM8DPBGPGHG&lid=LSTWMNFZBM8DPBGPGHGY5W6M4&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_160&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFZBM8DPBGPGHG.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kmds4nk0/washing-machine-new/1/j/t/8-waj2426pin-bosch-original-imagfan4xxyuayag.jpeg?q=70","BOSCH 8 kg 5 Star Inverter Touch Control Fully Automatic Front Load with In-built Heater Silver","BOSCH","8","Fully Automatic Front Load","4.4","2,947","356","₹35,990","22%"
"www.flipkart.com/lg-9-kg-semi-automatic-top-load-grey/p/itmb9768677cb43d?pid=WMNG6WYC9VMZZNNH&lid=LSTWMNG6WYC9VMZZNNHVB440Z&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_161&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNG6WYC9VMZZNNH.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/ktlu9ow0/washing-machine-new/a/j/6/9-54-5-p9041sgaz-5-240-90-5-35-lg-102-5-original-imag6wycqarhgqtv.jpeg?q=70","LG 9 kg Semi Automatic Top Load Grey","LG","9","Semi Automatic Top Load","4.3","20","1","₹16,299","20%"
"www.flipkart.com/marq-flipkart-9-kg-5-star-glass-lid-semi-automatic-top-load-white-blue/p/itme51e3b3656205?pid=WMNFQF6K4NHWBJXY&lid=LSTWMNFQF6K4NHWBJXYHDQUEH&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_162&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFQF6K4NHWBJXY.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kcf4lu80/washing-machine-new/j/x/y/mqsa90h5gb-marq-by-flipkart-original-imaftjtdkgfgxthf.jpeg?q=70","MarQ By Flipkart 9 kg 5 Star, Glass Lid Semi Automatic Top Load White, Blue","MarQ","9","Semi Automatic Top Load","4.3","8,779","1,115","₹11,290","26%"
"www.flipkart.com/motorola-6-5-kg-garment-sterilization-fully-automatic-top-load-in-built-heater-grey/p/itm516a7e9fd2df1?pid=WMNFT2YNFMWGG9GK&lid=LSTWMNFT2YNFMWGG9GKMB5CYQ&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_163&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFT2YNFMWGG9GK.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/klphn680/washing-machine-new/3/j/t/65tlhcm5dg-motorola-original-imagyrnrwayasqyf.jpeg?q=70","MOTOROLA 6.5 kg Garment Sterilization Fully Automatic Top Load with In-built Heater Grey","MOTOROLA","6.5","Fully Automatic Top Load","4.2","3,253","496","₹15,990","25%"
"www.flipkart.com/onida-8-kg-5-star-rating-auto-scrubber-semi-automatic-top-load-red/p/itmb44a93547c9ef?pid=WMNFMQC9NRXHX4YZ&lid=LSTWMNFMQC9NRXHX4YZKJS2A8&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_164&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNFMQC9NRXHX4YZ.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/kmwcuq80/washing-machine-new/7/u/v/s80onr-onida-original-imagfzw7vzezmkhy.jpeg?q=70","ONIDA 8 kg 5 Star Rating, Auto Scrubber Semi Automatic Top Load Red","ONIDA","8","Semi Automatic Top Load","4.2","3,999","383","₹9,999","26%"
"www.flipkart.com/ifb-7-kg-fully-automatic-front-load-in-built-heater-white/p/itm7b68d7c47619b?pid=WMNG42SK6JYJHFFK&lid=LSTWMNG42SK6JYJHFFKZVIPJM&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_7_165&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=5a103832-00c4-44f5-9b71-702430758f99.WMNG42SK6JYJHFFK.SEARCH&ppt=None&ppn=None&ssid=dwfvssk1o00000001639142954689","https://rukminim1.flixcart.com/image/312/312/ktlu9ow0/washing-machine-new/a/u/a/neo-diva-vx-ifb-original-imag6x2ywhuf5cpx.jpeg?q=70","IFB 7 kg Fully Automatic Front Load with In-built Heater White","IFB","7","Fully Automatic Front Load","4.5","19","0","₹30,190","11%"
